date,net_bps,n_positions,is_active
2021-03-12,-382.1251721777872,2.0,True
2021-03-13,1078.4345972072997,2.0,True
2021-03-14,167.61342667112234,2.0,True
2021-03-15,-196.31846337380995,2.0,True
2021-03-16,469.37454531231566,2.0,True
2021-03-17,241.32956985865675,2.0,True
2021-03-18,-480.0001451427447,2.0,True
2021-03-19,-123.4455006705929,2.0,True
2021-03-20,-96.0084790908292,2.0,True
2021-03-21,754.0200147795897,2.0,True
2021-03-22,-2021.7059298519066,2.0,True
2021-03-23,1724.1076370037104,2.0,True
2021-03-24,229.8743692754587,2.0,True
2021-03-25,-713.8134459912312,2.0,True
2021-03-26,-2405.1723232331633,2.0,True
2021-03-27,-478.2188628260062,2.0,True
2021-03-28,-21.785461279093866,2.0,True
2021-03-29,-732.9103401675761,2.0,True
2021-03-30,70.20891667138174,2.0,True
2021-03-31,364.88394485821107,2.0,True
2021-04-01,-327.5031554140126,2.0,True
2021-04-02,1032.4792662839125,2.0,True
2021-04-03,-1399.395778392459,2.0,True
2021-04-04,526.480511180147,2.0,True
2021-04-05,84.26755334098446,2.0,True
2021-04-06,446.9405979263666,2.0,True
2021-04-07,-1125.3466666771237,2.0,True
2021-04-08,-616.1678748876391,2.0,True
2021-04-09,483.2581270162169,2.0,True
2021-04-10,131.0932329320482,2.0,True
2021-04-11,235.9926042601015,2.0,True
2021-04-12,142.6984322823207,2.0,True
2021-04-13,-1390.9452994921203,2.0,True
2021-04-14,-103.87451431350036,2.0,True
2021-04-15,-73.17478502086448,2.0,True
2021-04-16,481.0181491289314,2.0,True
2021-04-17,1281.9517903875108,2.0,True
2021-04-18,-841.8139285941799,2.0,True
2021-04-19,188.1085560118986,2.0,True
2021-04-20,616.3054332091019,2.0,True
2021-04-21,-930.035786564791,2.0,True
2021-04-22,537.1034645423986,2.0,True
2021-04-23,1125.2244860001467,2.0,True
2021-04-24,435.5195424849231,2.0,True
2021-04-25,-1607.8816160628126,2.0,True
2021-04-26,-728.7521851137799,2.0,True
2021-04-27,179.39674438985554,2.0,True
2021-04-28,310.41134414997526,2.0,True
2021-04-29,-59.87694399309163,2.0,True
2021-04-30,-741.895897743494,2.0,True
2021-05-01,211.47363859279255,2.0,True
2021-05-02,289.7785503967667,2.0,True
2021-05-03,1300.8391490090307,2.0,True
2021-05-04,-1726.1336363950472,2.0,True
2021-05-05,-2295.5149029746544,2.0,True
2021-05-06,473.8803418803419,2.0,True
2021-05-07,-235.6408859298662,2.0,True
2021-05-08,-557.7186128899295,2.0,True
2021-05-09,1239.750303393334,2.0,True
2021-05-10,486.9360956128052,2.0,True
2021-05-11,2148.1974278854764,2.0,True
2021-05-12,-562.9091439705422,2.0,True
2021-05-13,-658.4443986548125,2.0,True
2021-05-14,1091.429107235927,2.0,True
2021-05-15,691.3899512275436,2.0,True
2021-05-16,883.5180913226488,2.0,True
2021-05-17,-698.0563044606123,2.0,True
2021-05-18,3466.905226180874,2.0,True
2021-05-19,-1622.2921764756356,2.0,True
2021-05-20,353.1421331632453,2.0,True
2021-05-21,991.133544932439,2.0,True
2021-05-22,1520.7782993980386,2.0,True
2021-05-23,-1384.1629822955013,2.0,True
2021-05-24,-81.66558494708465,2.0,True
2021-05-25,-968.7924940657398,2.0,True
2021-05-26,930.479599113437,2.0,True
2021-05-27,2178.511988792725,2.0,True
2021-05-28,727.8958086433292,2.0,True
2021-05-29,859.130440877017,2.0,True
2021-05-30,-797.6338598110752,2.0,True
2021-05-31,610.0670979752551,2.0,True
2021-06-01,-1744.6990901756617,2.0,True
2021-06-02,90.22413117223536,2.0,True
2021-06-03,1083.2869548874976,2.0,True
2021-06-04,-765.9503247506625,2.0,True
2021-06-05,-856.768080705905,2.0,True
2021-06-06,854.2342446160553,2.0,True
2021-06-07,102.45925427289104,2.0,True
2021-06-08,-818.7112932677474,2.0,True
2021-06-09,796.5576915132408,2.0,True
2021-06-10,-219.21688178725728,2.0,True
2021-06-11,983.6891242777165,2.0,True
2021-06-12,-713.335399963979,2.0,True
2021-06-13,-424.1681316212784,2.0,True
2021-06-14,-946.156956627626,2.0,True
2021-06-15,158.00657147078698,2.0,True
2021-06-16,222.91373277304484,2.0,True
2021-06-17,755.9035689268758,2.0,True
2021-06-18,299.85200308160177,2.0,True
2021-06-19,-343.7288497702976,2.0,True
2021-06-20,2327.1761755531093,2.0,True
2021-06-21,62.495847657194304,2.0,True
2021-06-22,-1102.0908036506303,2.0,True
2021-06-23,-355.0062857133083,2.0,True
2021-06-24,579.4064843479981,2.0,True
2021-06-25,-99.098504744897,2.0,True
2021-06-26,-259.4606692139865,2.0,True
2021-06-27,-4.394462047711329,2.0,True
2021-06-28,-316.30839722372104,2.0,True
2021-06-29,-1140.2583129146146,2.0,True
2021-06-30,111.41102048507345,2.0,True
2021-07-01,-914.5640800149866,2.0,True
2021-07-02,-251.41952782715114,2.0,True
2021-07-03,-139.96848589756615,2.0,True
2021-07-04,-1024.1487152384318,2.0,True
2021-07-05,-221.27413744251731,2.0,True
2021-07-06,75.15717300326929,2.0,True
2021-07-07,599.4962352455998,2.0,True
2021-07-08,-185.86660266216893,2.0,True
2021-07-09,147.16338223720672,2.0,True
2021-07-10,6.499881048854467,2.0,True
2021-07-11,536.8527280986486,2.0,True
2021-07-12,455.9418493529879,2.0,True
2021-07-13,-2054.749456487956,2.0,True
2021-07-14,778.9576639291377,2.0,True
2021-07-15,649.8433731774779,2.0,True
2021-07-16,110.85821309810306,2.0,True
2021-07-17,748.5507391947517,2.0,True
2021-07-18,1431.9007194632845,2.0,True
2021-07-19,794.7668171921754,2.0,True
2021-07-20,-982.8507429964027,2.0,True
2021-07-21,43.79149050890064,2.0,True
2021-07-22,-3878.986075888636,2.0,True
2021-07-23,-2026.0382145964793,2.0,True
2021-07-24,444.1334717032521,2.0,True
2021-07-25,1246.367361926499,2.0,True
2021-07-26,-830.4574739321678,2.0,True
2021-07-27,258.99958810787683,2.0,True
2021-07-28,-68.56762583426911,2.0,True
2021-07-29,-419.9006729579833,2.0,True
2021-07-30,-865.583917948943,2.0,True
2021-07-31,-414.1070724249821,2.0,True
2021-08-01,301.92333504436084,2.0,True
2021-08-02,-138.8561603940661,2.0,True
2021-08-03,-439.3503933652529,2.0,True
2021-08-04,121.91464630087212,2.0,True
2021-08-05,18.487649998072612,2.0,True
2021-08-06,101.37798165212564,2.0,True
2021-08-07,688.4751912697153,2.0,True
2021-08-08,-278.612742966474,2.0,True
2021-08-09,-1289.554359842455,2.0,True
2021-08-10,-1267.834854753632,2.0,True
2021-08-11,517.3532330621946,2.0,True
2021-08-12,-449.90828783650437,2.0,True
2021-08-13,-101.50814308286327,2.0,True
2021-08-14,133.4391148251304,2.0,True
2021-08-15,399.38409866952765,2.0,True
2021-08-16,160.30847069705942,2.0,True
2021-08-17,-2067.841560394964,2.0,True
2021-08-18,-185.30160456646828,2.0,True
2021-08-19,-400.15763218265806,2.0,True
2021-08-20,200.00262048811192,2.0,True
2021-08-21,332.92914851453384,2.0,True
2021-08-22,169.09190583537426,2.0,True
2021-08-23,814.9532759214885,2.0,True
2021-08-24,693.0581814316474,2.0,True
2021-08-25,1295.9816714342878,2.0,True
2021-08-26,-414.99340138085734,2.0,True
2021-08-27,-5.763208832218794,2.0,True
2021-08-28,374.5782938084388,2.0,True
2021-08-29,609.7173502097904,2.0,True
2021-08-30,-492.3698710715971,2.0,True
2021-08-31,-434.77953379916755,2.0,True
2021-09-01,-1397.5571068161246,2.0,True
2021-09-02,96.25932942318974,2.0,True
2021-09-03,93.44248636166421,2.0,True
2021-09-04,577.7084209118257,2.0,True
2021-09-05,46.719498594925085,2.0,True
2021-09-06,1657.6536734058886,2.0,True
2021-09-07,-619.0515127862282,2.0,True
2021-09-08,-1032.2116724591888,2.0,True
2021-09-09,-489.43667375065974,2.0,True
2021-09-10,101.71734683713376,2.0,True
2021-09-11,-287.3777618681104,2.0,True
2021-09-12,258.778499082837,2.0,True
2021-09-13,-520.5281239817881,2.0,True
2021-09-14,-103.19650836635918,2.0,True
2021-09-15,-203.37918203218987,2.0,True
2021-09-16,823.4877400095288,2.0,True
2021-09-17,-132.9411126150768,2.0,True
2021-09-18,31.846146687000385,2.0,True
2021-09-19,1215.8813231154027,2.0,True
2021-09-20,584.6236951385782,2.0,True
2021-09-21,-2059.6657183807074,2.0,True
2021-09-22,-1582.050562674808,2.0,True
2021-09-23,-748.5117648249544,2.0,True
2021-09-24,-427.67868368542935,2.0,True
2021-09-25,186.2625213181248,2.0,True
2021-09-26,946.287301380929,2.0,True
2021-09-27,-7.28862035712126,2.0,True
2021-09-28,-529.6021214358457,2.0,True
2021-09-29,-430.0794576381681,2.0,True
2021-09-30,-896.1074934379607,2.0,True
2021-10-01,-113.88678768333193,2.0,True
2021-10-02,-95.71167767165966,2.0,True
2021-10-03,188.92245996057622,2.0,True
2021-10-04,-256.95965876183976,2.0,True
2021-10-05,371.84613476685354,2.0,True
2021-10-06,118.25784667786465,2.0,True
2021-10-07,14.360137194813433,2.0,True
2021-10-08,272.53335579617647,2.0,True
2021-10-09,749.8559416877767,2.0,True
2021-10-10,26.041751524546726,2.0,True
2021-10-11,513.1293150368923,2.0,True
2021-10-12,-435.25021229899187,2.0,True
2021-10-13,277.3924818820469,2.0,True
2021-10-14,-234.56326377126,2.0,True
2021-10-15,-130.29125267252172,2.0,True
2021-10-16,748.5846802695286,2.0,True
2021-10-17,398.4196884747279,2.0,True
2021-10-18,84.04589899418363,2.0,True
2021-10-19,-294.46889161794587,2.0,True
2021-10-20,454.01812001235965,2.0,True
2021-10-21,-201.3400502780974,2.0,True
2021-10-22,33.76942561681052,2.0,True
2021-10-23,188.1349131947876,2.0,True
2021-10-24,23.976649532848853,2.0,True
2021-10-25,-82.46732421139025,2.0,True
2021-10-26,436.9214879331304,2.0,True
2021-10-27,-923.3344894172521,2.0,True
2021-10-28,-1504.9763774039368,2.0,True
2021-10-29,-1811.280564893499,2.0,True
2021-10-30,28.156720458360155,2.0,True
2021-10-31,-372.48620077710655,2.0,True
2021-11-01,-2593.2059467326694,2.0,True
2021-11-02,622.0994675147635,2.0,True
2021-11-03,296.5321022018688,2.0,True
2021-11-04,259.0597871223007,2.0,True
2021-11-05,176.04046131234253,2.0,True
2021-11-06,-34.8736824100846,2.0,True
2021-11-07,184.54213008082445,2.0,True
2021-11-08,-575.119002662555,2.0,True
2021-11-09,1041.3591622682761,2.0,True
2021-11-10,-830.013763624877,2.0,True
2021-11-11,262.9972684641216,2.0,True
2021-11-12,201.0558388024688,2.0,True
2021-11-13,249.3761258451185,2.0,True
2021-11-14,114.8109032757746,2.0,True
2021-11-15,403.15953139694625,2.0,True
2021-11-16,-1168.369015475199,2.0,True
2021-11-17,1311.808157078462,2.0,True
2021-11-18,-460.5340816744816,2.0,True
2021-11-19,-240.1041203928209,2.0,True
2021-11-20,742.6064496326159,2.0,True
2021-11-21,-444.7906434454871,2.0,True
2021-11-22,-1050.3833060355003,2.0,True
2021-11-23,461.89763720738483,2.0,True
2021-11-24,307.02202459606775,2.0,True
2021-11-25,887.3146056833256,2.0,True
2021-11-26,940.1361954501327,2.0,True
2021-11-27,298.811968790443,2.0,True
2021-11-28,241.49342171849688,2.0,True
2021-11-29,426.5663600296884,2.0,True
2021-11-30,249.70079743748286,2.0,True
2021-12-01,168.5528975278324,2.0,True
2021-12-02,781.3894593029954,2.0,True
2021-12-03,1341.3087532599545,2.0,True
2021-12-04,-159.36527154446077,2.0,True
2021-12-05,-202.88576395983335,2.0,True
2021-12-06,22.464127949897943,2.0,True
2021-12-07,-348.87243855183806,2.0,True
2021-12-08,1068.8019690783226,2.0,True
2021-12-09,461.5140245077744,2.0,True
2021-12-10,-1020.0899244278557,2.0,True
2021-12-11,-169.86934406398177,2.0,True
2021-12-12,1230.8808335269514,2.0,True
2021-12-13,-482.6370710973813,2.0,True
2021-12-14,-842.0063114009222,2.0,True
2021-12-15,-178.15392484042047,2.0,True
2021-12-16,441.81681404224594,2.0,True
2021-12-17,-343.4771594212358,2.0,True
2021-12-18,-401.70750027105936,2.0,True
2021-12-19,484.68279992243595,2.0,True
2021-12-20,53.78783681376811,2.0,True
2021-12-21,-641.1885539056569,2.0,True
2021-12-22,-1124.1113411745594,2.0,True
2021-12-23,-507.41548042551244,2.0,True
2021-12-24,-180.8908182137623,2.0,True
2021-12-25,-53.717765167403456,2.0,True
2021-12-26,-619.2635476621165,2.0,True
2021-12-27,-142.2459261859713,2.0,True
2021-12-28,365.6480711929624,2.0,True
2021-12-29,201.25233731014737,2.0,True
2021-12-30,162.90936478477036,2.0,True
2021-12-31,-1272.3431806829399,2.0,True
2022-01-01,101.65846648551548,2.0,True
2022-01-02,-193.14880372854705,2.0,True
2022-01-03,151.26155522114624,2.0,True
2022-01-04,222.0321988782511,2.0,True
2022-01-05,208.05132052199994,2.0,True
2022-01-06,391.6730036374885,2.0,True
2022-01-07,-328.7822961435147,2.0,True
2022-01-08,181.99403546188952,2.0,True
2022-01-09,556.1653483876291,2.0,True
2022-01-10,-405.7366937489635,2.0,True
2022-01-11,-509.3560492159197,2.0,True
2022-01-12,-73.44275207042372,2.0,True
2022-01-13,-560.5377290606448,2.0,True
2022-01-14,110.40092265300527,2.0,True
2022-01-15,-84.80187311874143,2.0,True
2022-01-16,717.6506434215526,2.0,True
2022-01-17,606.5042218514025,2.0,True
2022-01-18,552.471670235484,2.0,True
2022-01-19,-283.4026459731318,2.0,True
2022-01-20,1262.4807709396098,2.0,True
2022-01-21,909.1724755909894,2.0,True
2022-01-22,-477.9481295892982,2.0,True
2022-01-23,657.2013068195512,2.0,True
2022-01-24,-115.07583262551279,2.0,True
2022-01-25,-576.439759133863,2.0,True
2022-01-26,39.85893435270527,2.0,True
2022-01-27,-295.8280265950961,2.0,True
2022-01-28,-674.4475609931919,2.0,True
2022-01-29,765.4720888123397,2.0,True
2022-01-30,-552.9657356967818,2.0,True
2022-01-31,-18.6338019901947,2.0,True
2022-02-01,637.2671056727954,2.0,True
2022-02-02,-569.7649829719585,2.0,True
2022-02-03,-855.6067424225719,2.0,True
2022-02-04,-75.74168877055843,2.0,True
2022-02-05,-564.0807358861231,2.0,True
2022-02-06,-198.10617694449007,2.0,True
2022-02-07,188.58582019532247,2.0,True
2022-02-08,-239.73545551057438,2.0,True
2022-02-09,868.8603756788318,2.0,True
2022-02-10,1222.8920361242526,2.0,True
2022-02-11,479.4859363549094,2.0,True
2022-02-12,650.6928109472484,2.0,True
2022-02-13,208.00986253198397,2.0,True
2022-02-14,-744.3289336165724,2.0,True
2022-02-15,95.63179970355685,2.0,True
2022-02-16,972.6078691821524,2.0,True
2022-02-17,-355.5151493489203,2.0,True
2022-02-18,-190.80544790661546,2.0,True
2022-02-19,808.638199395423,2.0,True
2022-02-20,860.7461985972438,2.0,True
2022-02-21,-535.3577518166128,2.0,True
2022-02-22,495.11454740518184,2.0,True
2022-02-23,-186.7687165736185,2.0,True
2022-02-24,-553.3834541780078,2.0,True
2022-02-25,-74.88220541935296,2.0,True
2022-02-26,964.7795695698167,2.0,True
2022-02-27,-1128.2105728869772,2.0,True
2022-02-28,105.7396421463094,2.0,True
2022-03-01,411.70988425958865,2.0,True
2022-03-02,541.9163550889041,2.0,True
2022-03-03,673.2954338585087,2.0,True
2022-03-04,-212.6469059157341,2.0,True
2022-03-05,656.0852715922629,2.0,True
2022-03-06,479.56888663129826,2.0,True
2022-03-07,172.68075261972626,2.0,True
2022-03-08,-159.39751552795013,2.0,True
2022-03-09,930.6876609578637,2.0,True
2022-03-10,582.632532075947,2.0,True
2022-03-11,-756.5747063592496,2.0,True
2022-03-12,432.99097199167045,2.0,True
2022-03-13,62.864963913091515,2.0,True
2022-03-14,-385.7453147401494,2.0,True
2022-03-15,-331.24552393020565,2.0,True
2022-03-16,260.64577261219546,2.0,True
2022-03-17,-267.51589503871276,2.0,True
2022-03-18,-675.703000955056,2.0,True
2022-03-19,-565.2358319879116,2.0,True
2022-03-20,742.3184408428249,2.0,True
2022-03-21,-132.3732270598963,2.0,True
2022-03-22,-199.29058110510357,2.0,True
2022-03-23,-120.95620327833268,2.0,True
2022-03-24,-155.8886514809663,2.0,True
2022-03-25,-226.41449849454352,2.0,True
2022-03-26,-243.51547092732164,2.0,True
2022-03-27,557.3871455457631,2.0,True
2022-03-28,-1222.325622820358,2.0,True
2022-03-29,-256.59001604842445,2.0,True
2022-03-30,206.18878765291808,2.0,True
2022-03-31,-1.053299184187499,2.0,True
2022-04-01,542.8878484069285,2.0,True
2022-04-02,-5.724724831276717,2.0,True
2022-04-03,428.3906676964058,2.0,True
2022-04-04,356.3541521903959,2.0,True
2022-04-05,1290.864481333355,2.0,True
2022-04-06,368.30711643735106,2.0,True
2022-04-07,701.67867287625,2.0,True
2022-04-08,-297.362244325716,2.0,True
2022-04-09,386.33167848279606,2.0,True
2022-04-10,812.9017298402794,2.0,True
2022-04-11,14.444349017850541,2.0,True
2022-04-12,-424.20508989674397,2.0,True
2022-04-13,-62.374885360833886,2.0,True
2022-04-14,159.84341819914948,2.0,True
2022-04-15,-140.17484303671145,2.0,True
2022-04-16,444.5719367150605,2.0,True
2022-04-17,-146.05998642919926,2.0,True
2022-04-18,-457.6349728661919,2.0,True
2022-04-19,-530.5702885641126,2.0,True
2022-04-20,428.6850904206865,2.0,True
2022-04-21,291.03674715534953,2.0,True
2022-04-22,121.0620635305828,2.0,True
2022-04-23,57.177451393484944,2.0,True
2022-04-24,-73.29851656608409,2.0,True
2022-04-25,799.4666059901203,2.0,True
2022-04-26,-502.9143667698519,2.0,True
2022-04-27,235.52855105614023,2.0,True
2022-04-28,1676.802449757647,2.0,True
2022-04-29,776.315902921594,2.0,True
2022-04-30,-1061.8506013125982,2.0,True
2022-05-01,413.70972770432746,2.0,True
2022-05-02,268.5938511913052,2.0,True
2022-05-03,-1000.0007955130894,2.0,True
2022-05-04,1155.4931174611024,2.0,True
2022-05-05,18.883227438611613,2.0,True
2022-05-06,-362.42227535920244,2.0,True
2022-05-07,246.16223030935768,2.0,True
2022-05-08,1864.4827315383532,2.0,True
2022-05-09,-1195.0512214989292,2.0,True
2022-05-10,2508.3827607455923,2.0,True
2022-05-11,-147.34583162006575,2.0,True
2022-05-12,-351.992105340678,2.0,True
2022-05-13,-701.8128118342889,2.0,True
2022-05-14,-415.4988133320734,2.0,True
2022-05-15,1189.6927803923993,2.0,True
2022-05-16,-618.30667069786,2.0,True
2022-05-17,1390.490660430094,2.0,True
2022-05-18,-616.3920428424101,2.0,True
2022-05-19,444.00288260047625,2.0,True
2022-05-20,-582.5886538705103,2.0,True
2022-05-21,416.84768721087863,2.0,True
2022-05-22,178.0948136019769,2.0,True
2022-05-23,-405.6795728533533,2.0,True
2022-05-24,-158.48434718168193,2.0,True
2022-05-25,1248.2443864487773,2.0,True
2022-05-26,614.8269457193719,2.0,True
2022-05-27,-402.65699561680776,2.0,True
2022-05-28,-439.87684467109193,2.0,True
2022-05-29,-1877.0684541663993,2.0,True
2022-05-30,856.5530199097507,2.0,True
2022-05-31,1712.1497033783007,2.0,True
2022-06-01,-422.57009997489354,2.0,True
2022-06-02,606.4116824610535,2.0,True
2022-06-03,946.3523642286261,2.0,True
2022-06-04,8.09586361181303,2.0,True
2022-06-05,-572.7025183604604,2.0,True
2022-06-06,-5081.768003992388,2.0,True
2022-06-07,1821.9727236693961,2.0,True
2022-06-08,196.19499938552076,2.0,True
2022-06-09,507.9739933814983,2.0,True
2022-06-10,322.1663766475865,2.0,True
2022-06-11,1603.5224532910631,2.0,True
2022-06-12,761.659664020222,2.0,True
2022-06-13,81.60451416665842,2.0,True
2022-06-14,-820.5856585898106,2.0,True
2022-06-15,1505.7879743109372,2.0,True
2022-06-16,-505.60118249177697,2.0,True
2022-06-17,1012.722114293428,2.0,True
2022-06-18,-609.695062059886,2.0,True
2022-06-19,189.57893205296142,2.0,True
2022-06-20,-1.8650394630201816,2.0,True
2022-06-21,252.1959992345737,2.0,True
2022-06-22,-948.5918443067019,2.0,True
2022-06-23,-516.0648965350498,2.0,True
2022-06-24,63.95784582345988,2.0,True
2022-06-25,826.5872092874185,2.0,True
2022-06-26,-74.13655883023596,2.0,True
2022-06-27,875.8625420901908,2.0,True
2022-06-28,338.7256287608494,2.0,True
2022-06-29,774.970349992358,2.0,True
2022-06-30,-120.95983921329355,2.0,True
2022-07-01,191.14297731104978,2.0,True
2022-07-02,-545.2840213896079,2.0,True
2022-07-03,-848.5325205925994,2.0,True
2022-07-04,223.883101296208,2.0,True
2022-07-05,-178.18909270364313,2.0,True
2022-07-06,-822.6259253472565,2.0,True
2022-07-07,374.0024989781234,2.0,True
2022-07-08,-77.18663516706003,2.0,True
2022-07-09,-96.94732980370745,2.0,True
2022-07-10,252.8336272531608,2.0,True
2022-07-11,505.80841203023,2.0,True
2022-07-12,-868.2087454265095,2.0,True
2022-07-13,-172.7082841847386,2.0,True
2022-07-14,146.33429945023227,2.0,True
2022-07-15,-329.5280220594019,2.0,True
2022-07-16,298.63219133807377,2.0,True
2022-07-17,-543.1206848431123,2.0,True
2022-07-18,-228.17132887261258,2.0,True
2022-07-19,484.08486055175916,2.0,True
2022-07-20,-417.4228233882113,2.0,True
2022-07-21,-79.67061368074383,2.0,True
2022-07-22,-915.1562497236196,2.0,True
2022-07-23,229.80970378266542,2.0,True
2022-07-24,637.4350225103095,2.0,True
2022-07-25,167.76746627758376,2.0,True
2022-07-26,-183.73778975084775,2.0,True
2022-07-27,-939.5136674133329,2.0,True
2022-07-28,-903.2452544701307,2.0,True
2022-07-29,-22.216653388915972,2.0,True
2022-07-30,-80.77176634701897,2.0,True
2022-07-31,662.9806548510633,2.0,True
2022-08-01,830.8567546983388,2.0,True
2022-08-02,-356.76596287625796,2.0,True
2022-08-03,225.34055917664352,2.0,True
2022-08-04,-414.0714442121605,2.0,True
2022-08-05,362.4495424683124,2.0,True
2022-08-06,23.644416729668112,2.0,True
2022-08-07,-422.4267511927507,2.0,True
2022-08-08,182.55037433845348,2.0,True
2022-08-09,-283.9681263082625,2.0,True
2022-08-10,-263.95804823033586,2.0,True
2022-08-11,-329.726965185769,2.0,True
2022-08-12,199.92344905903929,2.0,True
2022-08-13,247.01084241124016,2.0,True
2022-08-14,-10.500857652878995,2.0,True
2022-08-15,-500.4780805866835,2.0,True
2022-08-16,425.7517880863962,2.0,True
2022-08-17,897.8209403349188,2.0,True
2022-08-18,416.88537350421404,2.0,True
2022-08-19,119.74379843200956,2.0,True
2022-08-20,-329.0150530032507,2.0,True
2022-08-21,270.36650308596893,2.0,True
2022-08-22,-191.12800861329694,2.0,True
2022-08-23,129.08225061719816,2.0,True
2022-08-24,379.6153678128535,2.0,True
2022-08-25,979.7514735050897,2.0,True
2022-08-26,322.3853026492437,2.0,True
2022-08-27,177.64514211037107,2.0,True
2022-08-28,-1164.1872581325572,2.0,True
2022-08-29,170.19330155553928,2.0,True
2022-08-30,-62.955889049297376,2.0,True
2022-08-31,-332.5390278863064,2.0,True
2022-09-01,113.48115299334849,2.0,True
2022-09-02,-196.2971968181957,2.0,True
2022-09-03,-256.19383467739044,2.0,True
2022-09-04,-353.0319181083322,2.0,True
2022-09-05,769.5936666598748,2.0,True
2022-09-06,-433.7148595603444,2.0,True
2022-09-07,-214.95375704958496,2.0,True
2022-09-08,-370.0871702134309,2.0,True
2022-09-09,34.40308511968327,2.0,True
2022-09-10,507.56719921198146,2.0,True
2022-09-11,255.23988625451375,2.0,True
2022-09-12,841.9605927686022,2.0,True
2022-09-13,-4.564295320314876,2.0,True
2022-09-14,986.0162695155298,2.0,True
2022-09-15,205.3553351592588,2.0,True
2022-09-16,-308.524702702234,2.0,True
2022-09-17,1146.1485115802182,2.0,True
2022-09-18,84.49822078224058,2.0,True
2022-09-19,259.51084742761054,2.0,True
2022-09-20,279.0623753281348,2.0,True
2022-09-21,-482.87297940753683,2.0,True
2022-09-22,-264.202125781686,2.0,True
2022-09-23,284.1162113622838,2.0,True
2022-09-24,-59.20474804889308,2.0,True
2022-09-25,64.9331213642398,2.0,True
2022-09-26,-220.85217730463881,2.0,True
2022-09-27,-288.72968162942357,2.0,True
2022-09-28,-113.91539044846999,2.0,True
2022-09-29,45.159127033606815,2.0,True
2022-09-30,90.64658025101059,2.0,True
2022-10-01,274.1521084325629,2.0,True
2022-10-02,-380.5464332422157,2.0,True
2022-10-03,-577.1847399417804,2.0,True
2022-10-04,-20.44906728427476,2.0,True
2022-10-05,91.97520228632206,2.0,True
2022-10-06,144.58800957147267,2.0,True
2022-10-07,-151.4323455622921,2.0,True
2022-10-08,-161.14611092283383,2.0,True
2022-10-09,455.69425240784915,2.0,True
2022-10-10,-318.25223694920055,2.0,True
2022-10-11,180.3270584804847,2.0,True
2022-10-12,54.146195751610065,2.0,True
2022-10-13,348.27399595996314,2.0,True
2022-10-14,336.12896877080266,2.0,True
